LIMIT_BAL,EDUCATION,PAY_0,PAY_4,PAY_6,BILL_AMT2,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,FEMALE,MARRIED,SINGLE,default.payment.next.month
0.2727272727272727,2,0,0,0,0.0966662490936768,0.2875105570186595,0.0017480356063519975,0.0009149424168135662,0.0013302977545645283,0.001985507246376812,0.002904843515915682,0.002407947551005739,1,0,1,0
0.0707070707070707,3,0,0,0,0.06028330429302994,0.2418281567118816,0.005341410700221624,0.0027703577656405577,0.005207356814427927,0.007513687600644123,0.0006236387209310504,0.0,0,1,0,0
0.1212121212121212,3,0,0,0,0.1866418400543604,0.3367379638460055,0.0069829844130629894,0.0036235519596451615,0.00538257220659792,0.00644122383252818,0.009378025878662412,0.007566213828769015,1,1,0,0
0.35353535353535354,1,0,0,0,0.06751775634236429,0.2631335459978621,0.0015648753594519847,0.005088291052623142,0.006277621534752913,0.0,0.006573996140942351,0.004677811699636443,0,1,0,0
0.494949494949495,3,0,0,0,0.07414577852687841,0.261123966103805,0.009559820136637545,0.0013893350132016514,0.0026114905584572116,0.018413848631239935,0.000443111722766799,0.01019736468772344,1,1,0,0
0.0707070707070707,2,2,0,0,0.14727324837621047,0.3199604692964626,0.006868509258750481,0.04856082110886746,0.004319003615910004,0.00740901771336554,0.011138750237381279,0.008924349211033054,1,1,0,1
0.11111111111111112,2,0,0,0,0.158196578179154,0.34042360253506776,0.005549755481070389,0.0028956354099933562,0.004045578322396322,0.005797101449275362,0.008794243767715676,0.007377058483049789,1,0,1,0
0.1414141414141414,2,0,0,0,0.14022100999517892,0.323663014585016,0.0046053354579921974,0.0017906984614599062,0.011160216061782956,0.006458937198067633,0.007204668381282398,0.005684118138862723,1,1,0,0
0.020202020202020204,1,0,0,0,0.09223048510593067,0.27800981658644996,0.0022895030862501602,0.0014843322790615934,0.0016740324092674433,0.001610305958132045,0.004689012939331206,0.005674660371576761,1,0,1,0
0.2525252525252525,1,0,0,0,0.06669115162834485,0.2621222239555756,0.0005677967653900397,0.0005889830483316402,0.0005535467166644346,0.0,0.0034886256268624174,0.0009382105147673578,0,0,1,0
0.23232323232323232,1,0,0,0,0.28629183796649543,0.3325835512619624,0.009510595820283166,0.007124794939495648,0.01157649212088746,0.005479871175523349,0.009378025878662412,0.007566213828769015,0,0,1,0
0.1414141414141414,2,0,0,0,0.0662204329852293,0.26097872304454045,0.0,0.004712458119564746,0.0036906834516316233,0.004660225442834139,0.0,0.0,1,1,0,0
0.0404040404040404,2,0,0,0,0.11412554521746061,0.2686312647596535,0.002043381504478268,0.001389928746113276,0.002374893977947413,0.0005539452495974235,0.0008416778226099515,0.001513242765753803,0,0,1,0
0.1818181818181818,1,0,0,0,0.112405903722853,0.28742371857581883,0.0028618788578127006,0.0011874658232492747,0.0033480648185348866,0.00322061191626409,0.004689012939331206,0.0037831069143845074,1,0,1,1
0.2222222222222222,2,0,0,0,0.08941186742437182,0.26097872304454045,0.004922431635437845,0.0023155583553360858,0.0009709387973751172,0.0,0.0,0.0,1,0,1,0
0.494949494949495,1,0,0,0,0.6335436382754994,0.6979666740184758,0.029333113541037056,0.013001563298756309,0.023270166510423643,0.03156038647342995,0.06095716821130568,0.03783106914384508,0,1,0,0
0.2121212121212121,2,0,0,0,0.1863030365148599,0.3253336940074558,0.005729481473341027,0.002671798102310868,0.004470782554350252,0.004830917874396135,0.007033519408996809,0.005674660371576761,1,1,0,0
0.2121212121212121,2,0,0,0,0.1770367122580449,0.30185811213225267,0.005952708024250417,0.0011874658232492747,0.002232043212356591,0.00322061191626409,0.00750242070292993,0.0037849984678416998,1,0,0,0
0.11111111111111112,2,0,0,0,0.06635329711836675,0.26351471296820717,0.00016026521603751122,0.002871292360616746,0.004502031159323245,0.012078904991948471,0.00773687134989649,0.0,1,0,1,1
0.2525252525252525,1,1,2,2,0.06673765407494296,0.26176257447549195,0.0,0.0011916219536306472,0.0,0.0016425120772946861,0.0,0.0017459038409884501,1,0,1,1
0.0101010101010101,1,0,0,0,0.0788700474894373,0.26656020632199234,0.004820548748099712,0.0,0.0002644971206642561,0.0003896940418679549,0.00038215455455549327,4.161417605822958e-05,1,0,1,0
0.4343434343434343,2,0,0,0,0.06812039008909489,0.261702632895478,0.0022917925893364104,0.001746762225999683,0.0032900316950136154,0.0,0.002208525094424998,0.0018915534571922537,0,1,0,0
0.3232323232323232,2,0,0,0,0.09831091725601399,0.29267014379062867,0.004366082385479056,0.0029686645581231868,0.002232043212356591,0.002573268921095008,0.0035167597044984044,0.0037831069143845074,1,0,1,0
0.1717171717171717,1,1,0,0,0.08353737468065156,0.26097872304454045,0.0011447515431250801,0.0,0.00011495022543636444,0.0,0.0,0.0,1,0,1,0
0.23232323232323232,2,0,0,0,0.06803877355016759,0.26661630549303106,0.0021990677143432793,0.0009107862864321936,0.0033045399758939334,0.004832528180354267,0.004745281094603181,0.0018915534571922537,0,1,0,0
0.08080808080808081,2,0,0,2,0.13631005933332574,0.32882798072955055,0.004006630400937781,0.0020780651906862307,0.004075710905763135,0.01610305958132045,0.009378025878662412,0.0,1,1,0,0
0.1313131313131313,2,0,0,0,0.0662204329852293,0.26097872304454045,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
0.0404040404040404,2,2,0,0,0.11138000280912738,0.27617468205986934,0.0,0.0014843322790615934,0.0014508280880317843,0.00322061191626409,0.001641154528765922,0.0018915534571922537,0,1,0,1
0.0404040404040404,2,2,2,2,0.09581496961207468,0.2885810521591649,0.0022895030862501602,0.0020780651906862307,0.0016740324092674433,0.0024154589371980675,0.0035167597044984044,0.0028373301857883807,1,1,0,1
0.3131313131313131,2,0,0,0,0.06953254601844153,0.26662091638380137,0.0012592266974375882,0.0006531062027871011,0.001227623766796125,0.001610305958132045,0.002344506469665603,0.01513242765753803,1,1,0,0
0.1616161616161616,3,0,0,0,0.21425954818602494,0.2882344668695971,0.008013260801875562,0.0011280925320868108,0.0022476675148430875,0.004025764895330112,0.004689012939331206,0.0037831069143845074,1,1,0,0
0.1313131313131313,1,1,0,2,0.0662204329852293,0.2614974482561995,0.0,0.0,0.0,0.0013285024154589373,0.0,0.0448581902373143,1,1,0,0
0.0707070707070707,2,0,0,0,0.14199949132017597,0.28335691291641146,0.0045790061725003205,0.0013655856967366659,0.0014508280880317843,0.0020933977455716585,0.0035167597044984044,0.0028373301857883807,0,0,1,0
0.0404040404040404,2,0,0,0,0.09389982803585054,0.26097872304454045,0.0011447515431250801,0.0,0.0,0.0,0.0,0.0,1,1,0,1
0.1313131313131313,2,0,0,0,0.11073845885197796,0.30002682001464726,0.0024039782405626685,0.0012468391144117384,0.0021204410517387615,0.00322061191626409,0.004689012939331206,0.003972262260103733,1,1,0,0
0.3131313131313131,1,0,0,0,0.06674809339968947,0.2639727281180573,0.0006364818579775446,0.0009630347826551618,0.00866255970715593,0.009309178743961352,0.00913419720581719,0.004127369643593498,0,1,0,0
0.0404040404040404,3,0,0,0,0.07126737198540771,0.26302211613757975,0.006087788706339177,0.0024645853161538696,0.0046716664434623455,0.0057085346215781,0.006705288503243624,0.00511097744133347,0,1,0,0
0.1919191919191919,3,0,0,0,0.0719146101196916,0.2633740807997129,0.006868509258750481,0.00342108903678116,0.0,0.0,0.007307826665947684,0.0037831069143845074,0,0,1,0
0.1919191919191919,3,0,0,0,0.2554037741006047,0.3544437844039694,0.011447515431250803,0.0059373291162463735,0.006696129637069773,0.01610305958132045,0.02344506469665603,0.00945776728596127,0,1,0,0
0.3131313131313131,3,0,0,0,0.3155656026147661,0.30916406855779793,0.010807599318643881,0.0046435851018162885,0.008215035043078434,0.0035861513687600642,0.004796860236935823,0.003578819141007744,0,1,0,0
0.1919191919191919,1,0,0,0,0.06860819126361382,0.2637606271426233,0.002880194882502702,0.001322836927099692,0.007073344939958037,0.003687600644122383,0.008487113420189483,0.012302663685578417,1,0,1,0
